,time_usec,xacc,frequency,yacc,zacc,xgyro,ygyro,zgyro,temperature
91,63142729,9,0.0,10,-997,-23,-9,-2,4480
92,63242768,9,0.0,11,-997,-20,-10,0,4432
93,63342783,9,0.0,12,-997,-20,-6,0,4432
94,63442784,9,0.0,11,-997,-20,-6,0,4432
95,63542785,9,0.0,11,-997,-22,-7,-2,4432
96,63642728,9,0.0,11,-996,-22,-8,-1,4480
97,63742755,9,0.0,11,-997,-22,-8,0,4480
98,63842801,9,0.0,11,-997,-24,-12,-2,4432
99,63942786,9,0.0,12,-996,-23,-6,0,4480
100,64042786,9,0.0,11,-996,-19,-6,0,4432
101,64142733,9,0.0,11,-997,-23,-7,-2,4432
102,64242732,9,0.0,11,-997,-22,-9,-1,4432
103,64342773,9,0.0,11,-996,-22,-7,-3,4432
104,64442765,9,0.0,11,-997,-20,-11,-1,4432
105,64542783,9,0.0,11,-997,-18,-6,0,4480
106,64642763,9,0.0,11,-996,-22,-4,-2,4432
107,64742733,9,0.0,11,-996,-19,-10,-1,4480
108,64842786,9,0.0,11,-996,-20,-8,-2,4480
109,64942790,9,0.0,11,-997,-22,-8,0,4480
110,65042782,9,0.0,11,-996,-20,-8,-1,4480
111,65142784,9,0.0,11,-996,-20,-6,0,4432
112,65242779,9,0.0,11,-996,-23,-8,0,4432
113,65342776,9,0.0,11,-996,-22,-8,-2,4432
114,65442772,9,0.0,11,-997,-23,-7,0,4480
115,65542799,9,0.0,11,-997,-23,-3,0,4480
116,65642739,10,0.0,11,-997,-23,-10,-1,4432
117,65742786,9,0.0,11,-997,-22,-8,-2,4432
118,65842781,9,0.0,11,-997,-23,-8,-1,4432
119,65942782,9,0.0,11,-996,-18,-8,-1,4480
120,66042792,10,0.0,11,-996,-24,-9,-2,4432
121,66142786,10,0.0,11,-997,-20,-3,0,4432
122,66242783,9,0.0,11,-997,-19,-7,0,4432
123,66342783,9,0.0,11,-997,-20,-9,-3,4432
124,66442793,9,0.0,11,-996,-19,-6,-3,4480
125,66542769,9,0.0,11,-997,-23,-6,0,4432
126,66642734,12,0.0,11,-997,-26,-15,2,4432
127,66742728,10,0.0,11,-996,-22,-6,-1,4480
128,66842733,10,0.0,11,-997,-25,-8,-1,4432
129,66942780,10,0.0,12,-997,-23,-8,-1,4432
130,67042778,10,0.0,12,-996,-25,-10,-2,4480
131,67142766,9,0.0,11,-997,-23,-4,-1,4432
132,67242728,10,0.0,12,-996,-24,-4,-3,4432
133,67342783,9,0.0,11,-995,-20,-9,-2,4432
134,67442791,9,0.0,10,-997,-22,-8,-1,4480
135,67542800,9,0.0,11,-997,-20,-9,0,4480
136,67642769,9,0.0,11,-997,-22,-10,-1,4432
137,67742747,10,0.0,11,-997,-20,-7,-2,4432
138,67842779,9,0.0,11,-997,-20,-7,-2,4432
139,67942751,9,0.0,11,-997,-20,-8,-4,4432
140,68042747,9,0.0,11,-997,-18,-6,0,4432
141,68142793,9,0.0,12,-997,-18,-7,-5,4432
142,68242746,9,0.0,13,-997,-19,-6,-1,4432
143,68342774,10,0.0,13,-996,-19,-7,-2,4432
144,68442781,11,0.0,14,-997,-19,-7,-2,4480
145,68542771,10,0.0,13,-997,-23,-10,-1,4432
146,68642748,9,0.0,13,-997,-23,-10,0,4432
147,68742784,10,0.0,13,-996,-18,-6,-3,4432
148,68842778,10,0.0,12,-997,-20,-9,-2,4480
149,68942772,10,0.0,12,-997,-23,-8,-1,4432
150,69042785,9,0.0,11,-997,-23,-8,-2,4432
151,69142756,6,0.0,15,-995,-19,-4,-2,4432
152,69242749,8,0.0,13,-997,-23,-7,-2,4432
153,69342789,9,0.0,12,-997,-23,-8,-1,4480
154,69442778,9,0.0,13,-996,-23,-9,-2,4480
155,69542716,9,0.0,12,-997,-18,-9,-2,4480
156,69642733,10,0.0,12,-997,-20,-8,-3,4432
157,69742750,9,0.0,12,-996,-20,-7,-2,4480
158,69842790,9,0.0,11,-997,-22,-9,-3,4432
159,69942762,9,0.0,11,-996,-22,-8,-1,4432
160,70042795,9,0.0,11,-997,-22,-7,0,4480
161,70142792,10,0.0,11,-996,-20,-7,-1,4432
162,70242767,10,0.0,11,-997,-20,-8,-2,4432
163,70342785,9,0.0,11,-998,-23,-9,-1,4480
164,70442744,9,0.0,11,-998,-20,-7,-2,4432
165,70542783,10,0.0,12,-996,-22,-6,-1,4432
166,70642729,9,0.0,11,-997,-23,-4,0,4432
167,70742775,9,0.0,11,-997,-22,-7,-3,4432
168,70842776,10,0.0,11,-997,-23,-6,-1,4432
169,70942785,9,0.0,12,-997,-23,-7,-2,4432
170,71042758,9,0.0,11,-997,-20,-10,-1,4432
171,71142788,10,0.0,11,-997,-20,-6,0,4480
172,71242738,9,0.0,11,-996,-20,-8,-3,4432
173,71342752,9,0.0,11,-996,-23,-6,0,4432
174,71442787,10,0.0,11,-997,-24,-8,-2,4480
175,71542784,9,0.0,11,-996,-23,-8,0,4432
176,71642756,9,0.0,11,-996,-22,-10,-3,4480
177,71742741,10,0.0,11,-996,-20,-12,-2,4432
178,71842811,9,0.0,11,-996,-22,-9,0,4432
179,71942752,9,0.0,11,-996,-23,-10,-2,4432
180,72042773,9,0.0,11,-995,-22,-7,-1,4432
181,72142779,9,0.0,11,-996,-24,-8,-1,4432
182,72242759,9,0.0,11,-995,-20,-7,-3,4432
183,72342741,9,0.0,11,-996,-19,-9,-2,4432
184,72442779,9,0.0,11,-996,-22,-12,-1,4432
185,72542785,9,0.0,11,-996,-23,-8,-2,4432
186,72642756,9,0.0,11,-997,-22,-8,-1,4432
187,72742784,9,0.0,11,-997,-20,-8,-3,4480
188,72842776,9,0.0,11,-997,-25,-8,-3,4432
189,72942788,12,0.0,10,-995,-26,-12,-2,4432
190,73042768,14,0.0,7,-996,-28,-13,-3,4480
191,73142736,10,0.0,12,-997,-24,-1,-2,4432
192,73242781,4,0.0,9,-1005,-19,2,-2,4432
193,73342745,7,0.0,8,-996,-30,-14,-1,4480
194,73442741,7,0.0,13,-994,-16,-8,-2,4432
195,73542762,6,0.0,15,-994,-13,-6,-3,4432
196,73642795,11,0.0,12,-997,-15,-4,-2,4432
197,73742730,6,0.0,15,-996,-20,-9,-1,4480
198,73842784,-6,0.0,13,-998,-17,12,-1,4432
199,73942786,10,0.0,10,-998,-35,-14,0,4480
200,74542781,12,25000.0,3,-998,-30,0,-2,4480
201,74642738,16,25000.0,7,-1000,-27,-18,-3,4480
202,74742774,11,25000.0,16,-994,-3,1,-5,4480
203,74842773,7,25000.0,11,-997,-9,7,-3,4432
204,74942732,2,25000.0,16,-1001,-49,-13,4,4432
205,75042732,5,25000.0,12,-996,-11,-10,-3,4432
206,75142799,10,25000.0,8,-995,-35,-9,-3,4480
207,75242787,12,25000.0,17,-993,-16,-2,-2,4432
208,75342783,9,25000.0,0,-1004,-28,-25,-1,4432
209,75442795,18,25000.0,8,-993,-20,-9,-2,4480
210,75542777,10,25000.0,18,-996,-17,-8,-3,4432
211,75642776,16,25000.0,8,-995,-46,-7,1,4432
212,75742779,2,25000.0,3,-1004,-27,-2,-2,4432
213,75842789,0,25000.0,19,-996,-23,-17,-2,4432
214,75942742,5,25000.0,12,-996,-20,-15,0,4480
215,76042779,14,25000.0,9,-998,-30,-8,-2,4480
216,76142784,10,25000.0,19,-997,-15,-1,0,4432
217,76242784,7,25000.0,19,-997,0,-4,-6,4432
218,76342784,10,25000.0,13,-996,-22,-3,-1,4480
219,76442802,8,25000.0,9,-997,-20,-8,0,4432
220,76542786,14,25000.0,14,-1001,-20,-9,-1,4432
221,76642726,15,25000.0,10,-998,-26,-7,-2,4432
222,76742728,14,25000.0,10,-997,-19,-4,-1,4480
223,76842774,4,25000.0,4,-1001,-23,-4,-1,4480
224,76942771,0,25000.0,8,-995,-26,-8,2,4432
225,77042752,5,25000.0,12,-996,-25,-8,-1,4432
226,77142775,9,25000.0,11,-1001,-26,-16,0,4480
227,77242742,9,25000.0,13,-996,-22,-11,-2,4432
228,77342775,11,25000.0,14,-997,-24,-13,-3,4432
229,77442772,14,25000.0,16,-994,-25,-3,-1,4432
230,77542797,11,25000.0,12,-997,-7,-8,-5,4432
231,77642789,24,25000.0,15,-992,-19,-12,-1,4480
232,77742783,16,25000.0,12,-996,-24,-4,0,4432
233,77842774,7,25000.0,7,-997,-19,-7,-2,4432
234,77942739,6,25000.0,8,-996,-23,-10,0,4480
235,78042736,7,25000.0,12,-996,-15,-11,-3,4432
236,78142796,8,25000.0,9,-995,-13,-14,-3,4480
237,78242737,11,25000.0,9,-995,-22,-6,0,4432
238,78342780,13,25000.0,18,-994,-23,-9,-1,4480
239,78442739,14,25000.0,12,-995,-32,-6,-2,4432
240,78542787,11,25000.0,10,-996,-24,-6,-1,4432
241,78642784,12,25000.0,11,-997,-19,-10,-2,4480
242,78742731,11,25000.0,10,-997,-19,-7,-2,4432
243,78842767,11,25000.0,10,-996,-22,-9,-2,4480
244,78942785,10,25000.0,10,-996,-22,-10,-1,4480
245,79042794,10,25000.0,10,-996,-24,-9,-1,4432
246,79142741,10,25000.0,10,-996,-20,-8,0,4432
247,79242760,11,25000.0,10,-996,-22,-10,0,4432
248,79342781,11,25000.0,10,-995,-20,-8,-2,4432
249,79442770,10,25000.0,10,-996,-22,-8,-3,4432
250,81542791,10,25100.0,9,-997,-25,-8,-1,4432
251,81642735,10,25100.0,9,-997,-23,-8,-2,4480
252,81742775,10,25100.0,9,-997,-22,-4,-3,4480
253,81842781,10,25100.0,9,-996,-23,-10,-2,4432
254,81942787,11,25100.0,10,-998,-22,-8,-3,4480
255,82042785,12,25100.0,10,-998,-19,-7,-1,4480
256,82142775,12,25100.0,11,-998,-23,-11,-2,4480
257,82242740,12,25100.0,11,-998,-26,-9,0,4480
258,82342728,11,25100.0,12,-997,-24,-9,-3,4432
259,82442735,9,25100.0,11,-998,-18,-8,0,4480
260,82542783,8,25100.0,9,-998,-22,-7,-1,4432
261,82642768,9,25100.0,10,-999,-22,-6,-2,4432
262,82742810,10,25100.0,9,-998,-23,-8,-2,4432
263,82842802,11,25100.0,10,-999,-23,-4,-1,4432
264,82942775,11,25100.0,10,-997,-20,-8,-3,4432
265,83042776,11,25100.0,11,-998,-22,-10,-1,4432
266,83142785,11,25100.0,11,-998,-22,-9,-2,4432
267,83242794,11,25100.0,11,-999,-19,-6,-1,4480
268,83342757,10,25100.0,10,-998,-19,-9,-1,4432
269,83442780,11,25100.0,10,-998,-18,-9,-2,4432
270,83542788,11,25100.0,10,-997,-20,-4,0,4432
271,83642771,10,25100.0,8,-998,-22,-9,-1,4480
272,83742728,10,25100.0,9,-998,-19,-8,0,4432
273,83842793,10,25100.0,10,-997,-22,-8,-2,4432
274,83942788,12,25100.0,10,-997,-23,-2,-1,4432
275,84042765,13,25100.0,10,-997,-24,-10,-2,4432
276,84142756,12,25100.0,9,-997,-25,-10,-5,4480
277,84242771,12,25100.0,9,-997,-22,-4,-1,4480
278,84342782,10,25100.0,10,-997,-24,-7,-1,4480
279,84442784,10,25100.0,9,-997,-23,-7,0,4432
280,84542789,10,25100.0,10,-997,-19,-10,-1,4432
281,84642786,11,25100.0,10,-997,-16,-8,-3,4432
282,84742744,10,25100.0,11,-997,-19,-7,-2,4432
283,84842802,11,25100.0,11,-997,-22,-9,0,4432
284,84942780,9,25100.0,8,-996,-24,-6,-3,4432
285,85042790,8,25100.0,8,-997,-20,-8,-1,4432
286,85142740,10,25100.0,10,-997,-18,-7,-3,4432
287,85242741,11,25100.0,11,-997,-23,-10,-2,4432
288,85342754,11,25100.0,10,-997,-23,-8,-2,4480
289,85442740,12,25100.0,9,-996,-24,-8,-2,4432
290,85542727,11,25100.0,8,-997,-24,-7,-2,4432
291,85642799,11,25100.0,10,-997,-23,-8,0,4432
292,85742760,9,25100.0,9,-997,-20,-6,-3,4432
293,85842746,10,25100.0,9,-996,-18,-6,-2,4480
294,85942780,10,25100.0,9,-996,-20,-7,-2,4480
295,86042778,11,25100.0,10,-996,-23,-7,0,4432
296,86142789,11,25100.0,10,-996,-22,-10,-1,4480
297,86242791,11,25100.0,11,-997,-18,-8,-2,4432
298,86342734,11,25100.0,11,-996,-19,-8,-3,4480
299,86442743,10,25100.0,11,-996,-20,-7,-1,4480
300,88542781,14,25200.0,10,-996,-23,-7,-2,4432
301,88642806,12,25200.0,10,-997,-26,-9,0,4432
302,88742742,12,25200.0,10,-997,-26,-10,-2,4480
303,88842780,10,25200.0,8,-996,-25,-7,-1,4480
304,88942789,10,25200.0,8,-996,-24,-8,-2,4432
305,89042804,10,25200.0,9,-997,-18,-7,-2,4432
306,89142801,11,25200.0,10,-996,-27,-12,-3,4480
307,89242767,10,25200.0,9,-997,-19,-7,-2,4480
308,89342764,10,25200.0,9,-996,-20,-8,-2,4432
309,89442784,10,25200.0,9,-997,-22,-7,-2,4480
310,89542787,11,25200.0,11,-997,-23,-8,-2,4480
311,89642795,11,25200.0,11,-997,-19,-10,-1,4480
312,89742754,11,25200.0,10,-996,-19,-9,-2,4432
313,89842800,12,25200.0,11,-997,-22,-6,-2,4432
314,89942760,12,25200.0,11,-997,-23,-6,0,4480
315,90042789,10,25200.0,9,-998,-25,-9,0,4432
316,90142804,9,25200.0,8,-996,-24,-6,-2,4432
317,90242759,9,25200.0,10,-996,-26,-10,-1,4480
318,90342777,11,25200.0,11,-996,-23,-8,-2,4432
319,90442735,12,25200.0,11,-997,-20,-7,-2,4432
320,90542774,11,25200.0,9,-996,-23,-9,0,4432
321,90642732,11,25200.0,9,-997,-22,-6,-2,4480
322,90742782,10,25200.0,9,-996,-23,-10,0,4432
323,90842740,10,25200.0,10,-997,-22,-3,-2,4480
324,90942777,11,25200.0,10,-997,-22,-11,0,4432
325,91042738,12,25200.0,11,-996,-25,-10,-1,4432
326,91142795,12,25200.0,10,-996,-24,-7,0,4432
327,91242743,11,25200.0,10,-997,-22,-9,-1,4480
328,91342736,11,25200.0,10,-996,-23,-11,-1,4432
329,91442786,11,25200.0,9,-997,-22,-8,-2,4480
330,91542780,11,25200.0,8,-997,-22,-7,-2,4432
331,91642785,10,25200.0,9,-996,-19,-6,-2,4432
332,91742769,10,25200.0,10,-997,-22,-7,-2,4432
333,91842770,10,25200.0,9,-996,-20,-6,-2,4432
334,91942745,10,25200.0,10,-997,-20,-7,-2,4480
335,92042780,9,25200.0,9,-997,-23,-12,0,4432
336,92142782,10,25200.0,10,-996,-20,-6,0,4432
337,92242773,10,25200.0,11,-997,-19,-7,-2,4432
338,92342788,10,25200.0,10,-996,-23,-7,-1,4432
339,92442727,12,25200.0,10,-996,-22,-7,-2,4432
340,92542736,12,25200.0,11,-997,-20,-3,-1,4480
341,92642778,11,25200.0,10,-997,-23,-9,-2,4432
342,92742761,11,25200.0,10,-997,-24,-7,0,4432
343,92842731,11,25200.0,10,-997,-23,-8,-2,4480
344,92942724,12,25200.0,10,-997,-23,-8,-1,4480
345,93042796,12,25200.0,11,-997,-19,-4,-2,4480
346,93142753,12,25200.0,10,-997,-23,-11,-2,4432
347,93242750,12,25200.0,10,-997,-23,-9,-2,4432
348,93342776,11,25200.0,9,-998,-23,-7,0,4432
349,93442793,11,25200.0,10,-998,-22,-7,-2,4432
350,95542773,11,25300.0,10,-996,-23,-8,-2,4480
351,95642801,11,25300.0,10,-996,-20,-10,-2,4432
352,95742732,11,25300.0,10,-996,-20,-9,-1,4432
353,95842753,10,25300.0,10,-997,-22,-10,-2,4432
354,95942758,11,25300.0,10,-996,-22,-7,-3,4480
355,96042787,10,25300.0,10,-996,-22,-6,-2,4432
356,96142786,11,25300.0,10,-996,-22,-9,-1,4480
357,96242766,11,25300.0,10,-996,-23,-8,-1,4480
358,96342778,11,25300.0,9,-996,-20,-4,-1,4480
359,96442790,11,25300.0,9,-996,-22,-8,-4,4432
360,96542726,10,25300.0,10,-995,-23,-8,0,4432
361,96642782,11,25300.0,10,-997,-22,-7,-1,4432
362,96742743,11,25300.0,10,-996,-24,-9,-2,4480
363,96842745,11,25300.0,10,-996,-24,-11,-2,4432
364,96942761,11,25300.0,10,-996,-20,-8,-3,4432
365,97042743,11,25300.0,10,-996,-23,-8,0,4480
366,97142735,11,25300.0,10,-996,-22,-6,-2,4480
367,97242779,11,25300.0,10,-996,-23,-7,-1,4480
368,97342737,11,25300.0,10,-996,-24,-8,-2,4480
369,97442763,11,25300.0,10,-996,-20,-8,-2,4480
370,97542779,11,25300.0,10,-996,-24,-8,0,4480
371,97642752,11,25300.0,10,-996,-24,-8,0,4480
372,97742744,11,25300.0,10,-996,-20,-8,-2,4480
373,97842790,11,25300.0,10,-996,-22,-7,-3,4480
374,97942751,11,25300.0,10,-996,-23,-7,-2,4432
375,98042774,11,25300.0,10,-997,-22,-8,0,4480
376,98142737,10,25300.0,10,-997,-22,-2,-2,4432
377,98242781,10,25300.0,10,-997,-20,-6,-2,4432
378,98342736,11,25300.0,10,-997,-24,-6,-3,4432
379,98442779,10,25300.0,9,-998,-22,-7,-2,4432
380,98542807,10,25300.0,9,-997,-23,-11,-1,4480
381,98642789,11,25300.0,10,-998,-24,-10,-1,4432
382,98742761,11,25300.0,10,-998,-20,-6,0,4432
383,98842797,11,25300.0,10,-998,-25,-7,-3,4432
384,98942780,11,25300.0,10,-998,-22,-9,-3,4480
385,99042766,11,25300.0,10,-998,-23,-7,-3,4480
386,99142786,11,25300.0,10,-997,-23,-7,-1,4480
387,99242743,11,25300.0,10,-997,-23,-7,0,4480
388,99342731,11,25300.0,10,-997,-20,-7,-1,4480
389,99442732,11,25300.0,10,-997,-24,-7,-2,4432
390,99542799,11,25300.0,10,-998,-23,-9,-1,4480
391,99642796,12,25300.0,10,-998,-20,-9,0,4432
392,99742799,13,25300.0,11,-997,-24,-10,-2,4432
393,99842793,13,25300.0,10,-997,-23,-7,-1,4432
394,99942730,12,25300.0,10,-997,-23,-8,0,4480
395,100042758,11,25300.0,9,-997,-23,-6,-2,4480
396,100142765,10,25300.0,9,-997,-20,-3,-2,4432
397,100242741,9,25300.0,10,-997,-23,-8,-2,4432
398,100342741,10,25300.0,10,-997,-20,-10,-2,4432
399,100442773,10,25300.0,10,-996,-22,-8,0,4480
400,102642785,11,25400.0,10,-997,-23,-9,-3,4432
401,102742807,10,25400.0,10,-996,-23,-8,-1,4432
402,102842758,11,25400.0,10,-997,-18,-6,-3,4432
403,102942786,10,25400.0,10,-997,-24,-10,-5,4480
404,103042774,11,25400.0,10,-996,-22,-8,-2,4432
405,103142738,11,25400.0,10,-997,-23,-7,-1,4432
406,103242791,10,25400.0,10,-996,-24,-6,-2,4480
407,103342760,11,25400.0,10,-996,-23,-7,-1,4432
408,103442785,11,25400.0,10,-997,-20,-8,-1,4432
409,103542777,10,25400.0,10,-997,-22,-7,-1,4480
410,103642775,12,25400.0,10,-997,-22,-7,-2,4480
411,103742786,11,25400.0,10,-998,-23,-8,0,4480
412,103842795,11,25400.0,10,-997,-22,-7,0,4432
413,103942791,11,25400.0,10,-997,-24,-9,-2,4480
414,104042737,11,25400.0,10,-997,-20,-8,-2,4432
415,104142737,11,25400.0,10,-997,-23,-10,-2,4432
416,104242799,11,25400.0,10,-998,-22,-12,0,4432
417,104342777,11,25400.0,10,-997,-23,-9,-1,4432
418,104442785,11,25400.0,10,-997,-24,-10,-3,4480
419,104542791,11,25400.0,10,-997,-20,-6,-3,4480
420,104642792,11,25400.0,10,-997,-19,-8,-2,4480
421,104742784,11,25400.0,10,-997,-24,-10,0,4432
422,104842762,10,25400.0,10,-998,-23,-7,-2,4432
423,104942779,11,25400.0,10,-996,-23,-10,-2,4432
424,105042806,11,25400.0,10,-997,-25,-11,-1,4432
425,105142747,11,25400.0,10,-997,-19,-9,-2,4432
426,105242733,11,25400.0,10,-997,-23,-8,-3,4480
427,105342773,11,25400.0,10,-996,-22,-11,0,4480
428,105442786,11,25400.0,10,-997,-23,-7,0,4480
429,105542747,11,25400.0,10,-997,-25,-7,0,4432
430,105642787,11,25400.0,10,-996,-24,-8,-1,4432
431,105742797,11,25400.0,10,-996,-23,-9,-1,4480
432,105842803,11,25400.0,10,-996,-24,-8,-1,4432
433,105942743,11,25400.0,10,-996,-24,-8,-2,4480
434,106042774,11,25400.0,10,-996,-22,-7,-2,4480
435,106142775,11,25400.0,10,-996,-20,-7,0,4432
436,106242786,11,25400.0,10,-996,-25,-8,-1,4432
437,106342763,11,25400.0,10,-996,-23,-4,-1,4480
438,106442799,10,25400.0,10,-997,-24,-9,-2,4432
439,106542774,10,25400.0,10,-996,-22,-8,-1,4432
440,106642788,9,25400.0,10,-997,-18,-7,-3,4432
441,106742799,9,25400.0,10,-996,-22,-6,-2,4432
442,106842782,10,25400.0,10,-997,-19,-3,-3,4432
443,106942747,10,25400.0,10,-996,-24,-7,-2,4432
444,107042780,10,25400.0,11,-996,-23,-8,-1,4432
445,107142786,11,25400.0,11,-997,-22,-9,-1,4480
446,107242775,12,25400.0,11,-996,-23,-12,0,4480
447,107342726,11,25400.0,11,-997,-23,-8,-3,4480
448,107442801,11,25400.0,10,-997,-24,-7,-1,4432
449,107542782,11,25400.0,10,-997,-20,-7,-2,4480
450,109642750,11,25500.0,10,-997,-20,-7,-1,4432
451,109742758,11,25500.0,10,-997,-22,-7,-2,4480
452,109842788,11,25500.0,10,-997,-25,-10,-2,4432
453,109942742,11,25500.0,9,-997,-20,-9,-2,4432
454,110042749,11,25500.0,10,-998,-24,-10,-2,4480
455,110142733,11,25500.0,10,-998,-20,-11,-2,4432
456,110242783,11,25500.0,10,-996,-23,-9,-1,4432
457,110342784,11,25500.0,10,-997,-24,-7,-1,4480
458,110442799,11,25500.0,10,-997,-23,-7,-3,4432
459,110542809,11,25500.0,10,-997,-24,-8,-1,4480
460,110642786,10,25500.0,10,-997,-23,-6,-2,4432
461,110742777,11,25500.0,10,-997,-20,-6,-1,4432
462,110842815,11,25500.0,10,-997,-22,-10,-1,4432
463,110942766,11,25500.0,11,-997,-23,-7,0,4432
464,111042792,11,25500.0,10,-996,-22,-7,-1,4480
465,111142785,11,25500.0,10,-997,-20,-8,-2,4480
466,111242769,11,25500.0,10,-997,-22,-10,-2,4432
467,111342780,11,25500.0,10,-996,-24,-10,-1,4432
468,111442798,11,25500.0,10,-996,-22,-9,0,4480
469,111542760,11,25500.0,10,-997,-25,-8,-2,4432
470,111642786,11,25500.0,10,-997,-23,-10,0,4480
471,111742759,11,25500.0,10,-997,-22,-4,-3,4432
472,111842784,11,25500.0,10,-996,-20,-8,-1,4432
