,mavpackettype,time_usec,frequency,xacc,yacc,zacc,xgyro,ygyro,zgyro,temperature,time_elapsed
66,RAW_IMU,1918843379,0.0,42,-2,-1009,-5,6,0,4480,00:31:58.843379
67,RAW_IMU,1918943419,0.0,43,-2,-1009,-5,6,-1,4528,00:31:58.943419
68,RAW_IMU,1919043408,0.0,42,-2,-1009,-5,6,0,4528,00:31:59.043408
69,RAW_IMU,1919143365,0.0,43,-2,-1009,-4,5,0,4528,00:31:59.143365
70,RAW_IMU,1919243416,0.0,42,-2,-1009,-5,6,0,4528,00:31:59.243416
71,RAW_IMU,1919343413,0.0,42,-1,-1009,-5,6,0,4480,00:31:59.343413
72,RAW_IMU,1919443370,0.0,42,-2,-1009,-4,6,0,4480,00:31:59.443370
73,RAW_IMU,1919543435,0.0,42,-2,-1009,-4,6,0,4528,00:31:59.543435
74,RAW_IMU,1919643429,0.0,43,-2,-1009,-5,6,0,4528,00:31:59.643429
75,RAW_IMU,1919743405,0.0,42,-2,-1009,-4,6,0,4528,00:31:59.743405
76,RAW_IMU,1919843407,0.0,43,-2,-1009,-5,6,0,4480,00:31:59.843407
77,RAW_IMU,1919943421,0.0,42,-2,-1009,-4,6,0,4480,00:31:59.943421
78,RAW_IMU,1920043366,0.0,42,-2,-1009,-6,7,0,4480,00:32:00.043366
79,RAW_IMU,1920143432,0.0,43,-2,-1009,-5,6,0,4528,00:32:00.143432
80,RAW_IMU,1920243413,0.0,42,-2,-1009,-5,7,0,4480,00:32:00.243413
81,RAW_IMU,1920343370,0.0,43,-2,-1009,-5,6,0,4528,00:32:00.343370
82,RAW_IMU,1920443417,0.0,42,-2,-1009,-5,6,0,4480,00:32:00.443417
83,RAW_IMU,1920543417,0.0,42,-2,-1009,-5,6,0,4480,00:32:00.543417
84,RAW_IMU,1920643367,0.0,43,-2,-1008,-5,6,0,4480,00:32:00.643367
85,RAW_IMU,1920743428,0.0,42,-2,-1009,-6,6,0,4480,00:32:00.743428
86,RAW_IMU,1920843407,0.0,42,-2,-1009,-5,6,0,4480,00:32:00.843407
87,RAW_IMU,1920943352,0.0,42,-2,-1009,-3,6,0,4528,00:32:00.943352
88,RAW_IMU,1921043400,0.0,42,-2,-1008,-5,5,0,4528,00:32:01.043400
89,RAW_IMU,1921143406,0.0,43,-2,-1009,-5,7,0,4480,00:32:01.143406
90,RAW_IMU,1921243356,0.0,43,-2,-1009,-5,6,-1,4528,00:32:01.243356
91,RAW_IMU,1921343434,0.0,42,-2,-1008,-5,5,0,4480,00:32:01.343434
92,RAW_IMU,1921443427,0.0,42,-2,-1009,-5,6,0,4480,00:32:01.443427
93,RAW_IMU,1921543381,0.0,42,-2,-1009,-5,5,0,4528,00:32:01.543381
94,RAW_IMU,1921643406,0.0,43,-2,-1009,-4,5,0,4528,00:32:01.643406
95,RAW_IMU,1921743406,0.0,43,-2,-1009,-5,6,0,4480,00:32:01.743406
96,RAW_IMU,1921843435,0.0,42,-2,-1008,-5,6,-1,4528,00:32:01.843435
97,RAW_IMU,1921943444,0.0,42,-2,-1009,-5,6,-1,4528,00:32:01.943444
98,RAW_IMU,1922043414,0.0,43,-2,-1009,-6,7,0,4528,00:32:02.043414
99,RAW_IMU,1922143365,0.0,42,-2,-1009,-4,6,-1,4480,00:32:02.143365
100,RAW_IMU,1923043355,0.0,42,-2,-1009,-5,6,0,4528,00:32:03.043355
101,RAW_IMU,1923143415,0.0,43,-2,-1010,-5,7,0,4480,00:32:03.143415
102,RAW_IMU,1923243421,0.0,42,-2,-1010,-5,7,0,4480,00:32:03.243421
103,RAW_IMU,1923343385,0.0,42,-2,-1009,-5,6,0,4480,00:32:03.343385
104,RAW_IMU,1923443417,0.0,43,-2,-1009,-5,6,0,4528,00:32:03.443417
105,RAW_IMU,1923543412,0.0,43,-2,-1009,-5,6,0,4528,00:32:03.543412
106,RAW_IMU,1923643362,0.0,42,-2,-1009,-5,6,0,4528,00:32:03.643362
107,RAW_IMU,1923743408,0.0,42,-2,-1009,-5,6,0,4528,00:32:03.743408
108,RAW_IMU,1923843404,0.0,42,-2,-1009,-4,7,0,4528,00:32:03.843404
109,RAW_IMU,1923943374,0.0,42,-2,-1008,-5,6,0,4480,00:32:03.943374
110,RAW_IMU,1926143405,25.0,42,-2,-1008,-3,9,0,4528,00:32:06.143405
111,RAW_IMU,1926243430,25.0,44,-2,-1010,-11,6,-1,4480,00:32:06.243430
112,RAW_IMU,1926343392,25.0,41,-2,-1008,0,6,0,4528,00:32:06.343392
113,RAW_IMU,1926443409,25.0,43,-3,-1010,-11,9,0,4480,00:32:06.443409
114,RAW_IMU,1926543414,25.0,42,-1,-1008,2,2,1,4480,00:32:06.543414
115,RAW_IMU,1926643395,25.0,43,-3,-1010,-12,9,-1,4480,00:32:06.643395
116,RAW_IMU,1926743416,25.0,41,-1,-1007,2,2,0,4528,00:32:06.743416
117,RAW_IMU,1926843414,25.0,43,-2,-1010,-12,8,-1,4480,00:32:06.843414
118,RAW_IMU,1926943362,25.0,41,-2,-1009,0,6,0,4528,00:32:06.943362
119,RAW_IMU,1927043419,25.0,43,-2,-1010,-12,7,0,4528,00:32:07.043419
